
:=========== Few-shot Seg. with Matcher ===========
|             datapath: datasets                
|            benchmark: pascal_part             
|                  bsz: 1                       
|              nworker: 0                       
|                 fold: 1                       
|                nshot: 1                       
|             img_size: 1024                    
| use_original_imgsize: False                   
|             log_root: output/pascal_part/fold1
|            visualize: 0                       
|          dinov2_size: vit_large               
|             sam_size: vit_h                   
|       dinov2_weights: models/dinov2_vitl14_pretrain.pth
|          sam_weights: models/sam_vit_h_4b8939.pth
|     use_semantic_sam: False                   
| semantic_sam_weights: models/swint_only_sam_many2many.pth
|      points_per_side: 64                      
|      pred_iou_thresh: 0.88                    
| sel_stability_score_thresh: 0.0                     
| stability_score_thresh: 0.95                    
|           iou_filter: 0.0                     
|       box_nms_thresh: 1.0                     
|         output_layer: 3                       
| dense_multimask_output: 0                       
|       use_dense_mask: 0                       
|     multimask_output: 0                       
|          num_centers: 8                       
|              use_box: True                    
| use_points_or_centers: True                    
|         sample_range: (3, 6)                  
| max_sample_iterations: 128                     
|                alpha: 0.5                     
|                 beta: 0.5                     
|                  exp: 0.0                     
|           emd_filter: 0.0                     
|        purity_filter: 0.0                     
|      coverage_filter: 0.3                     
|     use_score_filter: False                   
| deep_score_norm_filter: 0.1                     
|    deep_score_filter: 0.33                    
| topk_scores_threshold: 0.7                     
|     num_merging_mask: 5                       
:================================================

# available GPUs: 1
using MLP layer as FFN
Pretrained weights found at models/dinov2_vitl14_pretrain.pth and loaded with msg: <All keys matched successfully>
[Batch: 0504/0959] mIoU: 58.69  |  FB-IoU: 64.03 |  0: 71.85    |  1: 58.98    |  2: 41.48    |  3: 62.43   
[Batch: 0505/0959] mIoU: 58.73  |  FB-IoU: 64.07 |  0: 72.01    |  1: 58.98    |  2: 41.48    |  3: 62.43   
[Batch: 0506/0959] mIoU: 58.76  |  FB-IoU: 64.10 |  0: 72.01    |  1: 59.12    |  2: 41.48    |  3: 62.43   
[Batch: 0507/0959] mIoU: 58.79  |  FB-IoU: 64.15 |  0: 72.01    |  1: 59.12    |  2: 41.61    |  3: 62.43   
[Batch: 0508/0959] mIoU: 58.81  |  FB-IoU: 64.15 |  0: 72.01    |  1: 59.12    |  2: 41.61    |  3: 62.49   
[Batch: 0509/0959] mIoU: 58.86  |  FB-IoU: 64.20 |  0: 72.24    |  1: 59.12    |  2: 41.61    |  3: 62.49   
[Batch: 0510/0959] mIoU: 58.90  |  FB-IoU: 64.25 |  0: 72.24    |  1: 59.26    |  2: 41.61    |  3: 62.49   
[Batch: 0511/0959] mIoU: 58.77  |  FB-IoU: 64.11 |  0: 72.24    |  1: 59.26    |  2: 41.12    |  3: 62.49   
[Batch: 0512/0959] mIoU: 58.82  |  FB-IoU: 64.16 |  0: 72.24    |  1: 59.26    |  2: 41.12    |  3: 62.65   
[Batch: 0513/0959] mIoU: 58.81  |  FB-IoU: 64.16 |  0: 72.21    |  1: 59.26    |  2: 41.12    |  3: 62.65   
[Batch: 0514/0959] mIoU: 58.77  |  FB-IoU: 64.10 |  0: 72.21    |  1: 59.12    |  2: 41.12    |  3: 62.65   
[Batch: 0515/0959] mIoU: 58.77  |  FB-IoU: 64.06 |  0: 72.21    |  1: 59.12    |  2: 41.10    |  3: 62.65   
[Batch: 0516/0959] mIoU: 58.83  |  FB-IoU: 64.11 |  0: 72.21    |  1: 59.12    |  2: 41.10    |  3: 62.91   
[Batch: 0517/0959] mIoU: 58.83  |  FB-IoU: 64.11 |  0: 72.18    |  1: 59.12    |  2: 41.10    |  3: 62.91   
[Batch: 0518/0959] mIoU: 58.77  |  FB-IoU: 64.03 |  0: 72.18    |  1: 58.88    |  2: 41.10    |  3: 62.91   
[Batch: 0519/0959] mIoU: 58.71  |  FB-IoU: 64.00 |  0: 72.18    |  1: 58.88    |  2: 40.85    |  3: 62.91   
[Batch: 0520/0959] mIoU: 58.72  |  FB-IoU: 64.01 |  0: 72.18    |  1: 58.88    |  2: 40.85    |  3: 62.98   
[Batch: 0521/0959] mIoU: 58.76  |  FB-IoU: 64.06 |  0: 72.35    |  1: 58.88    |  2: 40.85    |  3: 62.98   
[Batch: 0522/0959] mIoU: 58.76  |  FB-IoU: 64.09 |  0: 72.35    |  1: 58.86    |  2: 40.85    |  3: 62.98   
[Batch: 0523/0959] mIoU: 58.83  |  FB-IoU: 64.12 |  0: 72.35    |  1: 58.86    |  2: 41.12    |  3: 62.98   
[Batch: 0524/0959] mIoU: 58.87  |  FB-IoU: 64.17 |  0: 72.35    |  1: 58.86    |  2: 41.12    |  3: 63.13   
[Batch: 0525/0959] mIoU: 58.75  |  FB-IoU: 64.04 |  0: 71.87    |  1: 58.86    |  2: 41.12    |  3: 63.13   
[Batch: 0526/0959] mIoU: 58.75  |  FB-IoU: 64.01 |  0: 71.87    |  1: 58.88    |  2: 41.12    |  3: 63.13   
[Batch: 0527/0959] mIoU: 58.74  |  FB-IoU: 64.01 |  0: 71.87    |  1: 58.88    |  2: 41.06    |  3: 63.13   
[Batch: 0528/0959] mIoU: 58.77  |  FB-IoU: 64.03 |  0: 71.87    |  1: 58.88    |  2: 41.06    |  3: 63.27   
[Batch: 0529/0959] mIoU: 58.80  |  FB-IoU: 64.07 |  0: 71.99    |  1: 58.88    |  2: 41.06    |  3: 63.27   
[Batch: 0530/0959] mIoU: 58.75  |  FB-IoU: 64.02 |  0: 71.99    |  1: 58.69    |  2: 41.06    |  3: 63.27   
[Batch: 0531/0959] mIoU: 58.88  |  FB-IoU: 64.07 |  0: 71.99    |  1: 58.69    |  2: 41.59    |  3: 63.27   
[Batch: 0532/0959] mIoU: 58.85  |  FB-IoU: 64.08 |  0: 71.99    |  1: 58.69    |  2: 41.59    |  3: 63.14   
[Batch: 0533/0959] mIoU: 58.89  |  FB-IoU: 64.12 |  0: 72.12    |  1: 58.69    |  2: 41.59    |  3: 63.14   
[Batch: 0534/0959] mIoU: 58.92  |  FB-IoU: 64.16 |  0: 72.12    |  1: 58.84    |  2: 41.59    |  3: 63.14   
[Batch: 0535/0959] mIoU: 59.01  |  FB-IoU: 64.17 |  0: 72.12    |  1: 58.84    |  2: 41.94    |  3: 63.14   
[Batch: 0536/0959] mIoU: 59.07  |  FB-IoU: 64.21 |  0: 72.12    |  1: 58.84    |  2: 41.94    |  3: 63.38   
[Batch: 0537/0959] mIoU: 59.10  |  FB-IoU: 64.24 |  0: 72.22    |  1: 58.84    |  2: 41.94    |  3: 63.38   
[Batch: 0538/0959] mIoU: 59.06  |  FB-IoU: 64.21 |  0: 72.22    |  1: 58.68    |  2: 41.94    |  3: 63.38   
[Batch: 0539/0959] mIoU: 58.97  |  FB-IoU: 64.15 |  0: 72.22    |  1: 58.68    |  2: 41.60    |  3: 63.38   
[Batch: 0540/0959] mIoU: 59.00  |  FB-IoU: 64.17 |  0: 72.22    |  1: 58.68    |  2: 41.60    |  3: 63.49   
[Batch: 0541/0959] mIoU: 59.04  |  FB-IoU: 64.22 |  0: 72.38    |  1: 58.68    |  2: 41.60    |  3: 63.49   
[Batch: 0542/0959] mIoU: 58.99  |  FB-IoU: 64.16 |  0: 72.38    |  1: 58.50    |  2: 41.60    |  3: 63.49   
[Batch: 0543/0959] mIoU: 59.03  |  FB-IoU: 64.18 |  0: 72.38    |  1: 58.50    |  2: 41.73    |  3: 63.49   
[Batch: 0544/0959] mIoU: 59.07  |  FB-IoU: 64.22 |  0: 72.38    |  1: 58.50    |  2: 41.73    |  3: 63.67   
[Batch: 0545/0959] mIoU: 59.07  |  FB-IoU: 64.24 |  0: 72.40    |  1: 58.50    |  2: 41.73    |  3: 63.67   
[Batch: 0546/0959] mIoU: 59.12  |  FB-IoU: 64.27 |  0: 72.40    |  1: 58.68    |  2: 41.73    |  3: 63.67   
[Batch: 0547/0959] mIoU: 59.11  |  FB-IoU: 64.30 |  0: 72.40    |  1: 58.68    |  2: 41.70    |  3: 63.67   
[Batch: 0548/0959] mIoU: 59.12  |  FB-IoU: 64.34 |  0: 72.40    |  1: 58.68    |  2: 41.70    |  3: 63.72   
[Batch: 0549/0959] mIoU: 59.16  |  FB-IoU: 64.39 |  0: 72.54    |  1: 58.68    |  2: 41.70    |  3: 63.72   
[Batch: 0550/0959] mIoU: 59.15  |  FB-IoU: 64.38 |  0: 72.54    |  1: 58.64    |  2: 41.70    |  3: 63.72   
[Batch: 0551/0959] mIoU: 59.12  |  FB-IoU: 64.38 |  0: 72.54    |  1: 58.64    |  2: 41.60    |  3: 63.72   
[Batch: 0552/0959] mIoU: 59.17  |  FB-IoU: 64.43 |  0: 72.54    |  1: 58.64    |  2: 41.60    |  3: 63.91   
[Batch: 0553/0959] mIoU: 59.16  |  FB-IoU: 64.41 |  0: 72.49    |  1: 58.64    |  2: 41.60    |  3: 63.91   
[Batch: 0554/0959] mIoU: 59.08  |  FB-IoU: 64.35 |  0: 72.49    |  1: 58.31    |  2: 41.60    |  3: 63.91   
[Batch: 0555/0959] mIoU: 59.09  |  FB-IoU: 64.39 |  0: 72.49    |  1: 58.31    |  2: 41.67    |  3: 63.91   
[Batch: 0556/0959] mIoU: 59.15  |  FB-IoU: 64.45 |  0: 72.49    |  1: 58.31    |  2: 41.67    |  3: 64.15   
[Batch: 0557/0959] mIoU: 59.17  |  FB-IoU: 64.46 |  0: 72.55    |  1: 58.31    |  2: 41.67    |  3: 64.15   
[Batch: 0558/0959] mIoU: 59.18  |  FB-IoU: 64.49 |  0: 72.55    |  1: 58.37    |  2: 41.67    |  3: 64.15   
[Batch: 0559/0959] mIoU: 59.09  |  FB-IoU: 64.40 |  0: 72.55    |  1: 58.37    |  2: 41.29    |  3: 64.15   
[Batch: 0560/0959] mIoU: 59.11  |  FB-IoU: 64.43 |  0: 72.55    |  1: 58.37    |  2: 41.29    |  3: 64.25   
[Batch: 0561/0959] mIoU: 59.03  |  FB-IoU: 64.35 |  0: 72.22    |  1: 58.37    |  2: 41.29    |  3: 64.25   
[Batch: 0562/0959] mIoU: 58.99  |  FB-IoU: 64.32 |  0: 72.22    |  1: 58.21    |  2: 41.29    |  3: 64.25   
[Batch: 0563/0959] mIoU: 58.98  |  FB-IoU: 64.32 |  0: 72.22    |  1: 58.21    |  2: 41.22    |  3: 64.25   
[Batch: 0564/0959] mIoU: 59.02  |  FB-IoU: 64.35 |  0: 72.22    |  1: 58.21    |  2: 41.22    |  3: 64.44   
[Batch: 0565/0959] mIoU: 59.06  |  FB-IoU: 64.39 |  0: 72.37    |  1: 58.21    |  2: 41.22    |  3: 64.44   
[Batch: 0566/0959] mIoU: 59.09  |  FB-IoU: 64.42 |  0: 72.37    |  1: 58.35    |  2: 41.22    |  3: 64.44   
[Batch: 0567/0959] mIoU: 59.12  |  FB-IoU: 64.39 |  0: 72.37    |  1: 58.35    |  2: 41.34    |  3: 64.44   
[Batch: 0568/0959] mIoU: 59.15  |  FB-IoU: 64.44 |  0: 72.37    |  1: 58.35    |  2: 41.34    |  3: 64.56   
[Batch: 0569/0959] mIoU: 59.15  |  FB-IoU: 64.44 |  0: 72.35    |  1: 58.35    |  2: 41.34    |  3: 64.56   
[Batch: 0570/0959] mIoU: 59.16  |  FB-IoU: 64.44 |  0: 72.35    |  1: 58.38    |  2: 41.34    |  3: 64.56   
[Batch: 0571/0959] mIoU: 59.17  |  FB-IoU: 64.49 |  0: 72.35    |  1: 58.38    |  2: 41.37    |  3: 64.56   
[Batch: 0572/0959] mIoU: 59.19  |  FB-IoU: 64.52 |  0: 72.35    |  1: 58.38    |  2: 41.37    |  3: 64.67   
[Batch: 0573/0959] mIoU: 59.21  |  FB-IoU: 64.57 |  0: 72.41    |  1: 58.38    |  2: 41.37    |  3: 64.67   
[Batch: 0574/0959] mIoU: 59.21  |  FB-IoU: 64.55 |  0: 72.41    |  1: 58.38    |  2: 41.37    |  3: 64.67   
[Batch: 0575/0959] mIoU: 59.17  |  FB-IoU: 64.54 |  0: 72.41    |  1: 58.38    |  2: 41.19    |  3: 64.67   
[Batch: 0576/0959] mIoU: 59.16  |  FB-IoU: 64.52 |  0: 72.41    |  1: 58.38    |  2: 41.19    |  3: 64.65   
[Batch: 0577/0959] mIoU: 59.17  |  FB-IoU: 64.54 |  0: 72.45    |  1: 58.38    |  2: 41.19    |  3: 64.65   
[Batch: 0578/0959] mIoU: 59.20  |  FB-IoU: 64.56 |  0: 72.45    |  1: 58.50    |  2: 41.19    |  3: 64.65   
[Batch: 0579/0959] mIoU: 59.19  |  FB-IoU: 64.57 |  0: 72.45    |  1: 58.50    |  2: 41.16    |  3: 64.65   
[Batch: 0580/0959] mIoU: 59.23  |  FB-IoU: 64.58 |  0: 72.45    |  1: 58.50    |  2: 41.16    |  3: 64.80   
[Batch: 0581/0959] mIoU: 59.27  |  FB-IoU: 64.63 |  0: 72.64    |  1: 58.50    |  2: 41.16    |  3: 64.80   
[Batch: 0582/0959] mIoU: 59.28  |  FB-IoU: 64.65 |  0: 72.64    |  1: 58.51    |  2: 41.16    |  3: 64.80   
[Batch: 0583/0959] mIoU: 59.22  |  FB-IoU: 64.62 |  0: 72.64    |  1: 58.51    |  2: 40.93    |  3: 64.80   
[Batch: 0584/0959] mIoU: 59.17  |  FB-IoU: 64.57 |  0: 72.64    |  1: 58.51    |  2: 40.93    |  3: 64.60   
[Batch: 0585/0959] mIoU: 59.17  |  FB-IoU: 64.59 |  0: 72.64    |  1: 58.51    |  2: 40.93    |  3: 64.60   
[Batch: 0586/0959] mIoU: 59.22  |  FB-IoU: 64.59 |  0: 72.64    |  1: 58.72    |  2: 40.93    |  3: 64.60   
[Batch: 0587/0959] mIoU: 59.18  |  FB-IoU: 64.59 |  0: 72.64    |  1: 58.72    |  2: 40.77    |  3: 64.60   
[Batch: 0588/0959] mIoU: 59.11  |  FB-IoU: 64.54 |  0: 72.64    |  1: 58.72    |  2: 40.77    |  3: 64.29   
[Batch: 0589/0959] mIoU: 59.02  |  FB-IoU: 64.45 |  0: 72.31    |  1: 58.72    |  2: 40.77    |  3: 64.29   
[Batch: 0590/0959] mIoU: 59.06  |  FB-IoU: 64.48 |  0: 72.31    |  1: 58.85    |  2: 40.77    |  3: 64.29   
[Batch: 0591/0959] mIoU: 59.11  |  FB-IoU: 64.52 |  0: 72.31    |  1: 58.85    |  2: 40.98    |  3: 64.29   
[Batch: 0592/0959] mIoU: 58.99  |  FB-IoU: 64.43 |  0: 72.31    |  1: 58.85    |  2: 40.98    |  3: 63.82   
[Batch: 0593/0959] mIoU: 59.03  |  FB-IoU: 64.47 |  0: 72.46    |  1: 58.85    |  2: 40.98    |  3: 63.82   
[Batch: 0594/0959] mIoU: 59.04  |  FB-IoU: 64.50 |  0: 72.46    |  1: 58.91    |  2: 40.98    |  3: 63.82   
[Batch: 0595/0959] mIoU: 59.04  |  FB-IoU: 64.49 |  0: 72.46    |  1: 58.91    |  2: 40.97    |  3: 63.82   
[Batch: 0596/0959] mIoU: 59.05  |  FB-IoU: 64.51 |  0: 72.46    |  1: 58.91    |  2: 40.97    |  3: 63.84   
[Batch: 0597/0959] mIoU: 59.08  |  FB-IoU: 64.54 |  0: 72.59    |  1: 58.91    |  2: 40.97    |  3: 63.84   
[Batch: 0598/0959] mIoU: 59.10  |  FB-IoU: 64.56 |  0: 72.59    |  1: 58.99    |  2: 40.97    |  3: 63.84   
[Batch: 0599/0959] mIoU: 59.14  |  FB-IoU: 64.60 |  0: 72.59    |  1: 58.99    |  2: 41.13    |  3: 63.84   
[Batch: 0600/0959] mIoU: 59.18  |  FB-IoU: 64.62 |  0: 72.59    |  1: 58.99    |  2: 41.13    |  3: 64.03   
[Batch: 0601/0959] mIoU: 59.16  |  FB-IoU: 64.61 |  0: 72.49    |  1: 58.99    |  2: 41.13    |  3: 64.03   
[Batch: 0602/0959] mIoU: 59.08  |  FB-IoU: 64.55 |  0: 72.49    |  1: 58.65    |  2: 41.13    |  3: 64.03   
[Batch: 0603/0959] mIoU: 59.08  |  FB-IoU: 64.58 |  0: 72.49    |  1: 58.65    |  2: 41.15    |  3: 64.03   
[Batch: 0604/0959] mIoU: 59.11  |  FB-IoU: 64.60 |  0: 72.49    |  1: 58.65    |  2: 41.15    |  3: 64.15   
[Batch: 0605/0959] mIoU: 59.10  |  FB-IoU: 64.59 |  0: 72.46    |  1: 58.65    |  2: 41.15    |  3: 64.15   
[Batch: 0606/0959] mIoU: 59.11  |  FB-IoU: 64.60 |  0: 72.46    |  1: 58.70    |  2: 41.15    |  3: 64.15   
[Batch: 0607/0959] mIoU: 59.14  |  FB-IoU: 64.64 |  0: 72.46    |  1: 58.70    |  2: 41.24    |  3: 64.15   
[Batch: 0608/0959] mIoU: 59.18  |  FB-IoU: 64.69 |  0: 72.46    |  1: 58.70    |  2: 41.24    |  3: 64.31   
[Batch: 0609/0959] mIoU: 59.20  |  FB-IoU: 64.73 |  0: 72.56    |  1: 58.70    |  2: 41.24    |  3: 64.31   
[Batch: 0610/0959] mIoU: 59.13  |  FB-IoU: 64.67 |  0: 72.56    |  1: 58.42    |  2: 41.24    |  3: 64.31   
[Batch: 0611/0959] mIoU: 59.12  |  FB-IoU: 64.70 |  0: 72.56    |  1: 58.42    |  2: 41.19    |  3: 64.31   
[Batch: 0612/0959] mIoU: 59.08  |  FB-IoU: 64.66 |  0: 72.56    |  1: 58.42    |  2: 41.19    |  3: 64.13   
[Batch: 0613/0959] mIoU: 59.09  |  FB-IoU: 64.68 |  0: 72.63    |  1: 58.42    |  2: 41.19    |  3: 64.13   
[Batch: 0614/0959] mIoU: 59.13  |  FB-IoU: 64.70 |  0: 72.63    |  1: 58.56    |  2: 41.19    |  3: 64.13   
[Batch: 0615/0959] mIoU: 59.14  |  FB-IoU: 64.73 |  0: 72.63    |  1: 58.56    |  2: 41.23    |  3: 64.13   
[Batch: 0616/0959] mIoU: 59.20  |  FB-IoU: 64.77 |  0: 72.63    |  1: 58.56    |  2: 41.23    |  3: 64.39   
[Batch: 0617/0959] mIoU: 59.18  |  FB-IoU: 64.76 |  0: 72.55    |  1: 58.56    |  2: 41.23    |  3: 64.39   
[Batch: 0618/0959] mIoU: 59.18  |  FB-IoU: 64.76 |  0: 72.55    |  1: 58.56    |  2: 41.23    |  3: 64.39   
[Batch: 0619/0959] mIoU: 59.23  |  FB-IoU: 64.77 |  0: 72.55    |  1: 58.56    |  2: 41.41    |  3: 64.39   
[Batch: 0620/0959] mIoU: 59.24  |  FB-IoU: 64.78 |  0: 72.55    |  1: 58.56    |  2: 41.41    |  3: 64.43   
[Batch: 0621/0959] mIoU: 59.21  |  FB-IoU: 64.76 |  0: 72.43    |  1: 58.56    |  2: 41.41    |  3: 64.43   
[Batch: 0622/0959] mIoU: 59.09  |  FB-IoU: 64.65 |  0: 72.43    |  1: 58.09    |  2: 41.41    |  3: 64.43   
[Batch: 0623/0959] mIoU: 59.07  |  FB-IoU: 64.65 |  0: 72.43    |  1: 58.09    |  2: 41.34    |  3: 64.43   
[Batch: 0624/0959] mIoU: 59.13  |  FB-IoU: 64.67 |  0: 72.43    |  1: 58.09    |  2: 41.34    |  3: 64.64   
[Batch: 0625/0959] mIoU: 59.08  |  FB-IoU: 64.64 |  0: 72.24    |  1: 58.09    |  2: 41.34    |  3: 64.64   
[Batch: 0626/0959] mIoU: 59.13  |  FB-IoU: 64.68 |  0: 72.24    |  1: 58.32    |  2: 41.34    |  3: 64.64   
[Batch: 0627/0959] mIoU: 59.14  |  FB-IoU: 64.63 |  0: 72.24    |  1: 58.32    |  2: 41.37    |  3: 64.64   
[Batch: 0628/0959] mIoU: 59.07  |  FB-IoU: 64.58 |  0: 72.24    |  1: 58.32    |  2: 41.37    |  3: 64.35   
[Batch: 0629/0959] mIoU: 59.07  |  FB-IoU: 64.58 |  0: 72.25    |  1: 58.32    |  2: 41.37    |  3: 64.35   
[Batch: 0630/0959] mIoU: 58.95  |  FB-IoU: 64.45 |  0: 72.25    |  1: 57.82    |  2: 41.37    |  3: 64.35   
[Batch: 0631/0959] mIoU: 58.95  |  FB-IoU: 64.46 |  0: 72.25    |  1: 57.82    |  2: 41.40    |  3: 64.35   
[Batch: 0632/0959] mIoU: 58.99  |  FB-IoU: 64.50 |  0: 72.25    |  1: 57.82    |  2: 41.40    |  3: 64.50   
[Batch: 0633/0959] mIoU: 59.00  |  FB-IoU: 64.50 |  0: 72.27    |  1: 57.82    |  2: 41.40    |  3: 64.50   
[Batch: 0634/0959] mIoU: 58.93  |  FB-IoU: 64.45 |  0: 72.27    |  1: 57.56    |  2: 41.40    |  3: 64.50   
[Batch: 0635/0959] mIoU: 58.94  |  FB-IoU: 64.47 |  0: 72.27    |  1: 57.56    |  2: 41.43    |  3: 64.50   
[Batch: 0636/0959] mIoU: 58.97  |  FB-IoU: 64.51 |  0: 72.27    |  1: 57.56    |  2: 41.43    |  3: 64.59   
[Batch: 0637/0959] mIoU: 58.96  |  FB-IoU: 64.49 |  0: 72.26    |  1: 57.56    |  2: 41.43    |  3: 64.59   
[Batch: 0638/0959] mIoU: 59.01  |  FB-IoU: 64.51 |  0: 72.26    |  1: 57.74    |  2: 41.43    |  3: 64.59   
[Batch: 0639/0959] mIoU: 59.01  |  FB-IoU: 64.55 |  0: 72.26    |  1: 57.74    |  2: 41.46    |  3: 64.59   
[Batch: 0640/0959] mIoU: 59.08  |  FB-IoU: 64.60 |  0: 72.26    |  1: 57.74    |  2: 41.46    |  3: 64.84   
[Batch: 0641/0959] mIoU: 59.10  |  FB-IoU: 64.63 |  0: 72.35    |  1: 57.74    |  2: 41.46    |  3: 64.84   
[Batch: 0642/0959] mIoU: 59.14  |  FB-IoU: 64.66 |  0: 72.35    |  1: 57.92    |  2: 41.46    |  3: 64.84   
[Batch: 0643/0959] mIoU: 59.17  |  FB-IoU: 64.65 |  0: 72.35    |  1: 57.92    |  2: 41.59    |  3: 64.84   
[Batch: 0644/0959] mIoU: 59.16  |  FB-IoU: 64.64 |  0: 72.35    |  1: 57.92    |  2: 41.59    |  3: 64.80   
[Batch: 0645/0959] mIoU: 59.19  |  FB-IoU: 64.66 |  0: 72.45    |  1: 57.92    |  2: 41.59    |  3: 64.80   
[Batch: 0646/0959] mIoU: 59.17  |  FB-IoU: 64.63 |  0: 72.45    |  1: 57.86    |  2: 41.59    |  3: 64.80   
[Batch: 0647/0959] mIoU: 59.13  |  FB-IoU: 64.62 |  0: 72.45    |  1: 57.86    |  2: 41.43    |  3: 64.80   
[Batch: 0648/0959] mIoU: 59.16  |  FB-IoU: 64.65 |  0: 72.45    |  1: 57.86    |  2: 41.43    |  3: 64.88   
[Batch: 0649/0959] mIoU: 59.08  |  FB-IoU: 64.57 |  0: 72.15    |  1: 57.86    |  2: 41.43    |  3: 64.88   
[Batch: 0650/0959] mIoU: 59.06  |  FB-IoU: 64.56 |  0: 72.15    |  1: 57.78    |  2: 41.43    |  3: 64.88   
[Batch: 0651/0959] mIoU: 59.05  |  FB-IoU: 64.59 |  0: 72.15    |  1: 57.78    |  2: 41.40    |  3: 64.88   
[Batch: 0652/0959] mIoU: 59.12  |  FB-IoU: 64.63 |  0: 72.15    |  1: 57.78    |  2: 41.40    |  3: 65.13   
[Batch: 0653/0959] mIoU: 59.15  |  FB-IoU: 64.67 |  0: 72.30    |  1: 57.78    |  2: 41.40    |  3: 65.13   
[Batch: 0654/0959] mIoU: 59.12  |  FB-IoU: 64.63 |  0: 72.30    |  1: 57.64    |  2: 41.40    |  3: 65.13   
[Batch: 0655/0959] mIoU: 59.10  |  FB-IoU: 64.65 |  0: 72.30    |  1: 57.64    |  2: 41.35    |  3: 65.13   
[Batch: 0656/0959] mIoU: 59.08  |  FB-IoU: 64.64 |  0: 72.30    |  1: 57.64    |  2: 41.35    |  3: 65.03   
[Batch: 0657/0959] mIoU: 58.99  |  FB-IoU: 64.55 |  0: 71.96    |  1: 57.64    |  2: 41.35    |  3: 65.03   
[Batch: 0658/0959] mIoU: 59.03  |  FB-IoU: 64.58 |  0: 71.96    |  1: 57.79    |  2: 41.35    |  3: 65.03   
[Batch: 0659/0959] mIoU: 59.05  |  FB-IoU: 64.62 |  0: 71.96    |  1: 57.79    |  2: 41.42    |  3: 65.03   
[Batch: 0660/0959] mIoU: 59.10  |  FB-IoU: 64.64 |  0: 71.96    |  1: 57.79    |  2: 41.42    |  3: 65.22   
[Batch: 0661/0959] mIoU: 59.10  |  FB-IoU: 64.64 |  0: 71.97    |  1: 57.79    |  2: 41.42    |  3: 65.22   
[Batch: 0662/0959] mIoU: 59.10  |  FB-IoU: 64.62 |  0: 71.97    |  1: 57.80    |  2: 41.42    |  3: 65.22   
[Batch: 0663/0959] mIoU: 59.18  |  FB-IoU: 64.64 |  0: 71.97    |  1: 57.80    |  2: 41.72    |  3: 65.22   
[Batch: 0664/0959] mIoU: 59.22  |  FB-IoU: 64.68 |  0: 71.97    |  1: 57.80    |  2: 41.72    |  3: 65.38   
[Batch: 0665/0959] mIoU: 59.23  |  FB-IoU: 64.69 |  0: 72.01    |  1: 57.80    |  2: 41.72    |  3: 65.38   
[Batch: 0666/0959] mIoU: 59.18  |  FB-IoU: 64.66 |  0: 72.01    |  1: 57.59    |  2: 41.72    |  3: 65.38   
[Batch: 0667/0959] mIoU: 59.26  |  FB-IoU: 64.68 |  0: 72.01    |  1: 57.59    |  2: 42.04    |  3: 65.38   
[Batch: 0668/0959] mIoU: 59.27  |  FB-IoU: 64.72 |  0: 72.01    |  1: 57.59    |  2: 42.04    |  3: 65.42   
[Batch: 0669/0959] mIoU: 59.27  |  FB-IoU: 64.75 |  0: 72.03    |  1: 57.59    |  2: 42.04    |  3: 65.42   
[Batch: 0670/0959] mIoU: 59.32  |  FB-IoU: 64.78 |  0: 72.03    |  1: 57.78    |  2: 42.04    |  3: 65.42   
[Batch: 0671/0959] mIoU: 59.36  |  FB-IoU: 64.81 |  0: 72.03    |  1: 57.78    |  2: 42.19    |  3: 65.42   
[Batch: 0672/0959] mIoU: 59.36  |  FB-IoU: 64.82 |  0: 72.03    |  1: 57.78    |  2: 42.19    |  3: 65.43   
[Batch: 0673/0959] mIoU: 59.39  |  FB-IoU: 64.85 |  0: 72.15    |  1: 57.78    |  2: 42.19    |  3: 65.43   
[Batch: 0674/0959] mIoU: 59.41  |  FB-IoU: 64.87 |  0: 72.15    |  1: 57.85    |  2: 42.19    |  3: 65.43   
[Batch: 0675/0959] mIoU: 59.36  |  FB-IoU: 64.80 |  0: 72.15    |  1: 57.85    |  2: 42.02    |  3: 65.43   
[Batch: 0676/0959] mIoU: 59.42  |  FB-IoU: 64.84 |  0: 72.15    |  1: 57.85    |  2: 42.02    |  3: 65.64   
[Batch: 0677/0959] mIoU: 59.44  |  FB-IoU: 64.87 |  0: 72.24    |  1: 57.85    |  2: 42.02    |  3: 65.64   
[Batch: 0678/0959] mIoU: 59.47  |  FB-IoU: 64.90 |  0: 72.24    |  1: 57.98    |  2: 42.02    |  3: 65.64   
[Batch: 0679/0959] mIoU: 59.47  |  FB-IoU: 64.93 |  0: 72.24    |  1: 57.98    |  2: 42.04    |  3: 65.64   
[Batch: 0680/0959] mIoU: 59.44  |  FB-IoU: 64.92 |  0: 72.24    |  1: 57.98    |  2: 42.04    |  3: 65.49   
[Batch: 0681/0959] mIoU: 59.44  |  FB-IoU: 64.95 |  0: 72.27    |  1: 57.98    |  2: 42.04    |  3: 65.49   
[Batch: 0682/0959] mIoU: 59.37  |  FB-IoU: 64.90 |  0: 72.27    |  1: 57.69    |  2: 42.04    |  3: 65.49   
[Batch: 0683/0959] mIoU: 59.37  |  FB-IoU: 64.91 |  0: 72.27    |  1: 57.69    |  2: 42.04    |  3: 65.49   
[Batch: 0684/0959] mIoU: 59.25  |  FB-IoU: 64.82 |  0: 72.27    |  1: 57.69    |  2: 42.04    |  3: 65.02   
